,p,cycb
701,0.17060141306220916,0.7959125226728377
702,0.17205422314911364,0.03887961254964396
703,0.17205422314911364,0.038895392796202785
704,0.17205422314911364,0.20727052837986307
705,0.17205422314911364,0.20733991020878326
706,0.17205422314911364,0.7913829799643356
707,0.17205422314911364,0.7929010032476168
708,0.1735319894829097,0.03887961254964396
709,0.1735319894829097,0.038895392796202785
710,0.1735319894829097,0.20970909662145348
711,0.1735319894829097,0.2097790787246014
712,0.1735319894829097,0.7898567786645107
713,0.1735319894829097,0.7913829799643356
714,0.17503536067892506,0.03887961254964396
715,0.17503536067892506,0.038895392796202785
716,0.17503536067892506,0.2122392587232986
717,0.17503536067892506,0.2123098583374203
718,0.17503536067892506,0.7867798391990524
719,0.17503536067892506,0.7883223984717227
720,0.17656500802568217,0.03886383844640412
721,0.17656500802568217,0.03887961254964396
722,0.17656500802568217,0.21486286778085947
723,0.17656500802568217,0.21493410200160643
724,0.17656500802568217,0.7836701861583294
725,0.17656500802568217,0.7852291013564973
726,0.17812162648434685,0.03886383844640412
727,0.17812162648434685,0.03887961254964396
728,0.17812162648434685,0.21750995391858996
729,0.17812162648434685,0.21758182253186206
730,0.17812162648434685,0.7821030955303875
731,0.17812162648434685,0.7836701861583294
732,0.17970593574151386,0.03886383844640412
733,0.17970593574151386,0.03887961254964396
734,0.17970593574151386,0.2202530089744952
735,0.17970593574151386,0.22032552873509392
736,0.17970593574151386,0.7789443992896724
737,0.17970593574151386,0.780527832117306
738,0.1813186813186813,0.03886383844640412
739,0.1813186813186813,0.03887961254964396
740,0.1813186813186813,0.22302079762915397
741,0.1813186813186813,0.22309396796614642
742,0.1813186813186813,0.7757530425453
743,0.1813186813186813,0.7773528011511123
744,0.182960635742007,0.038848070484301646
745,0.182960635742007,0.03886383844640412
746,0.182960635742007,0.2258871150434581
747,0.182960635742007,0.22596095229556779
748,0.182960635742007,0.772529067048356
749,0.182960635742007,0.774145129062888
750,0.18463259977620292,0.038848070484301646
751,0.18463259977620292,0.03886383844640412
752,0.18463259977620292,0.2288539272167035
753,0.18463259977620292,0.2289284474571278
754,0.18463259977620292,0.7709048636067715
755,0.18463259977620292,0.772529067048356
756,0.18633540372670807,0.038848070484301646
757,0.18633540372670807,0.03886383844640412
758,0.18633540372670807,0.23192323716288032
759,0.18633540372670807,0.23199845616270443
760,0.18633540372670807,0.7676320647056026
761,0.18633540372670807,0.7692725266104634
762,0.18806990881458965,0.038832308661155564
763,0.18806990881458965,0.038848070484301646
764,0.18806990881458965,0.23509708218262382
765,0.18806990881458965,0.2351730153714437
766,0.18806990881458965,0.7643268046629204
767,0.18806990881458965,0.7659834873186856
768,0.18983700862895492,0.038832308661155564
769,0.18983700862895492,0.038848070484301646
770,0.18983700862895492,0.23830088533376453
771,0.18983700862895492,0.23837753082303983
772,0.18983700862895492,0.7609891683688196
773,0.18983700862895492,0.7626620277445081
774,0.19163763066202089,0.038832308661155564
775,0.19163763066202089,0.038848070484301646
776,0.19163763066202089,0.2416892901056978
777,0.19163763066202089,0.24176667950376257
778,0.19163763066202089,0.757619253499233
779,0.19163763066202089,0.7593082391464622
780,0.19347273793238223,0.038832308661155564
781,0.19347273793238223,0.038848070484301646
782,0.19347273793238223,0.2451885013323361
783,0.19347273793238223,0.24526664878711146
784,0.19347273793238223,0.7542171707082033
785,0.19347273793238223,0.7559222256659569
786,0.19534333070244675,0.0388165529747855
787,0.19534333070244675,0.038832308661155564
788,0.19534333070244675,0.24872175774615332
789,0.19534333070244675,0.2488006601387901
790,0.19534333070244675,0.7507830438127033
791,0.19534333070244675,0.7525041045158805
792,0.19725044829647337,0.0388165529747855
793,0.19725044829647337,0.038832308661155564
794,0.19725044829647337,0.25244823604028177
795,0.19725044829647337,0.25252792322997536
796,0.19725044829647337,0.7473170099695685
797,0.19725044829647337,0.7490540061615305
798,0.19919517102615691,0.0388165529747855
799,0.19919517102615691,0.038832308661155564
800,0.19919517102615691,0.25629197356827066
801,0.19919517102615691,0.25637245796052494
802,0.19919517102615691,0.7420584669916391
803,0.19919517102615691,0.7438192198440998
804,0.2011786222312538,0.0388165529747855
805,0.2011786222312538,0.038832308661155564
806,0.2011786222312538,0.2602551436598238
807,0.2011786222312538,0.2603364369580238
808,0.2011786222312538,0.7385133548809667
809,0.2011786222312538,0.740289837769899
810,0.20320197044334973,0.038800803423011655
811,0.20320197044334973,0.0388165529747855
812,0.20320197044334973,0.2643399191366231
813,0.20320197044334973,0.2644220322771327
814,0.20320197044334973,0.7349369232769178
815,0.20320197044334973,0.7367290418995031
816,0.205266431681526,0.038800803423011655
817,0.205266431681526,0.0388165529747855
818,0.205266431681526,0.26863140906272476
819,0.205266431681526,0.26871436835294177
820,0.205266431681526,0.7313293713216743
821,0.205266431681526,0.7331370243453814
822,0.20737327188940094,0.038800803423011655
823,0.20737327188940094,0.0388165529747855
824,0.20737327188940094,0.27305051698556393
825,0.20737327188940094,0.27313433133086973
826,0.20737327188940094,0.7258601632106226
827,0.20737327188940094,0.7276909123098466
828,0.20952380952380953,0.03878506000365486
829,0.20952380952380953,0.038800803423011655
830,0.20952380952380953,0.277684075577515
831,0.20952380952380953,0.27776876875688533
832,0.20952380952380953,0.7221757747801518
833,0.20952380952380953,0.7240217738035217
834,0.21171941830624463,0.03878506000365486
835,0.21171941830624463,0.038800803423011655
836,0.21171941830624463,0.28253686320649124
837,0.21171941830624463,0.2826224573584352
838,0.21171941830624463,0.7165924405052506
839,0.21171941830624463,0.7184610751740692
840,0.21396153014912467,0.03878506000365486
841,0.21396153014912467,0.038800803423011655
842,0.21396153014912467,0.28759953974917246
843,0.21396153014912467,0.28949219177378255
844,0.21396153014912467,0.7109418116560458
845,0.21396153014912467,0.7128327730523824
846,0.21625163826998686,0.03878506000365486
847,0.21625163826998686,0.038800803423011655
848,0.21625163826998686,0.2932995397596922
849,0.21625163826998686,0.29521415840707993
850,0.21625163826998686,0.7071378188666612
851,0.21625163826998686,0.7090434809319291
852,0.21859130050783834,0.038769322714536536
853,0.21859130050783834,0.03878506000365486
854,0.21859130050783834,0.2990650848220038
855,0.21859130050783834,0.3010013097492932
856,0.21859130050783834,0.7013772382890113
857,0.21859130050783834,0.7033046572578289
858,0.22098214285714288,0.038769322714536536
859,0.22098214285714288,0.03878506000365486
860,0.22098214285714288,0.3048950690257856
861,0.22098214285714288,0.3068525150005929
862,0.22098214285714288,0.6955521315327602
863,0.22098214285714288,0.6975009323729208
864,0.2234258632362898,0.038769322714536536
865,0.2234258632362898,0.03878506000365486
866,0.2234258632362898,0.31078831177180816
867,0.2234258632362898,0.312766568663766
868,0.2234258632362898,0.6896636734956944
869,0.2234258632362898,0.6916334562739931
870,0.2259242355089,0.038769322714536536
871,0.2259242355089,0.31874219062723225
872,0.2259242355089,0.3207475144875542
873,0.2259242355089,0.6817160201543019
874,0.2259242355089,0.6837131137438253
875,0.22847911377798288,0.038753591553478746
876,0.22847911377798288,0.038769322714536536
877,0.22847911377798288,0.3247780264143556
878,0.22847911377798288,0.32680310775834315
879,0.22847911377798288,0.6756847305823019
880,0.22847911377798288,0.6777017763307431
881,0.23109243697478993,0.038753591553478746
882,0.23109243697478993,0.038769322714536536
883,0.23109243697478993,0.33291699395560315
884,0.23109243697478993,0.33496764833255466
885,0.23109243697478993,0.6675516500744655
886,0.23109243697478993,0.6695945439945618
887,0.23376623376623373,0.038753591553478746
888,0.23376623376623373,0.038769322714536536
889,0.23376623376623373,0.3390876470183343
890,0.23376623376623373,0.34115687203833206
891,0.23376623376623373,0.6613852741354597
892,0.23376623376623373,0.6634469565908291
893,0.23650262780697565,0.038753591553478746
894,0.23650262780697565,0.3474007155905817
895,0.23650262780697565,0.3494938438998472
896,0.23650262780697565,0.6509859264235376
897,0.23650262780697565,0.6530777137692196
898,0.23930384336475707,0.0387378665183041
899,0.23930384336475707,0.038753591553478746
900,0.23930384336475707,0.35792386878962124
901,0.23930384336475707,0.3600454201228753
902,0.23930384336475707,0.6425611151446766
903,0.23930384336475707,0.644675835356367
904,0.24217221135029354,0.0387378665183041
905,0.24217221135029354,0.038753591553478746
906,0.24217221135029354,0.3685857466028859
907,0.24217221135029354,0.3707340050699656
908,0.24217221135029354,0.6319054019350516
909,0.24217221135029354,0.6340472605648297
910,0.24511017578608565,0.0387378665183041
911,0.24511017578608565,0.37937756592834015
912,0.24511017578608565,0.38155071475473984
913,0.24511017578608565,0.62111933401196
914,0.24511017578608565,0.6232865386397062
915,0.2481203007518797,0.0387378665183041
916,0.2481203007518797,0.3924861757320823
917,0.2481203007518797,0.3946866603712103
918,0.2481203007518797,0.6080170494582167
919,0.2481203007518797,0.6102121669390705
920,0.25120527784826185,0.03872214760683583
921,0.25120527784826185,0.0387378665183041
922,0.25120527784826185,0.40575160198726873
923,0.25120527784826185,0.4079765143577045
924,0.25120527784826185,0.5947572860771974
925,0.25120527784826185,0.5969774388575743
926,0.25436793422404935,0.03872214760683583
927,0.25436793422404935,0.0387378665183041
928,0.25436793422404935,0.42365187914701985
929,0.25436793422404935,0.4259045977102962
930,0.25436793422404935,0.57686347340195
931,0.25436793422404935,0.5791122847409573
932,0.2576112412177986,0.03872214760683583
933,0.2576112412177986,0.44858621215056743
934,0.2576112412177986,0.450867796693848
935,0.2576112412177986,0.5519358915941509
936,0.2576112412177986,0.5542148059725686
937,0.2609383236689509,0.03872214760683583
938,0.2609383236689509,0.5014163115411002
939,0.2609383236689509,0.5037211366084589
940,0.2643524699599466,0.03870643481689781
941,0.2643524699599466,0.03872214760683583
942,0.2643524699599466,0.5014163115411002
943,0.2643524699599466,0.5037211366084589
